,id,image,title,label
377,378,img/depression_378.jpg,Woman in depression Stock Photo,1
744,745,img/sadness_745.jpg,"technology, remote job and business concept - disappointed indian man with laptop computer working at home office Stock Photo",1
1096,1097,img/sadness_1097.jpg,"Taiz, Yemen- 08 Oct  2021 : An elderly man lives with his family in a camp for the displaced fleeing the war in Yemen, Taiz Editorial Stock Photo",1
23,24,img/happiness_24.jpg,Young man smiling as he reads the screen of a laptop computer while relaxing working on a comfortable place by the wooden table at home. Happy Social distancing Stock Photo,0
876,877,img/joy_877.jpg,Happy man flying and jumping in air and showing big mobile empty screen for copy space and advertising area. indoor studio shot isolated on orange background Stock Photo,0
607,608,img/sadness_608.jpg,"Negative emotions, problems, quarrel and divorce. domestic scandal during covid-19. Upset offended young arab wife and husband turned away and ignoring each other, silent in living room interior Stock Photo",1
97,98,img/happiness_98.jpg,We did it! Two cheerful young business people giving high-five while their colleagues looking at them and smiling  Stock Photo,0
1246,1247,img/joy_1247.jpg,Happy young Asian woman showing at blank screen mobile phone and mini heart isolated over blue background. Stock Photo,0
451,452,img/sadness_452.jpg,"Depressed sad attractive woman crying on sofa couch at home feeling lonely tired and worried suffering depression in mental health, loneliness and isolation concept. Psychology, solitude and people Stock Photo",1
36,37,img/joy_37.jpg,"Spring forest white flowers primroses on a beautiful blue background macro. Blurred gentle sky-blue background. Floral nature background, free space for text. Romantic soft gentle artistic image Stock Photo",0
137,138,img/happiness_138.jpg,"Stylish happy young woman wearing boyfriend jeans, white sneakers bright yellow sweatshirt.She holds coffee to go. portrait of smiling girl in sunglasses and bag Stock Photo",0
1028,1029,img/sadness_1029.jpg,"Women and wellbeing concept. Portrait of sad and gloomy asian woman thinking of something unhappy, hugging pillow on sofa and expressing distress. Stock Photo",1
1492,1493,img/depression_1493.jpg,Young man in black clothes standing alone on wooden footbridge and staring at lake. Hooded guy. Peaceful atmosphere in nature. Enjoying fresh air in winter. Back view. Stock Photo,1
725,726,img/sadness_726.jpg,Lonely and sad old woman with a retriever dog at home for companionship and friendship Stock Photo,1
128,129,img/happiness_129.jpg,Young family being playful at home Stock Photo,0
664,665,img/depression_665.jpg,"Depressed, sad woman in the living room Stock Photo",1
1449,1450,img/depression_1450.jpg,postpartum women's depression. the cleaning in the house. upset woman. wash diapers.  Stock Photo,1
13,14,img/joy_14.jpg,Man jumping with joy by a lake Stock Photo,0
955,956,img/depression_956.jpg,Asian young stressed depressed upset sick unhappy female pregnancy mother standing alone thinking worrying about unborn baby holding touching naked belly tummy stomach in front curtain background. Stock Photo,1
1347,1348,img/joy_1348.jpg,Going crazy. Full length of happy young people dancing while spending time at home with confetti flying everywhere Stock Photo,0
100,101,img/depression_101.jpg,Upset and depressed girl holding smartphone sitting on college campus floor holding head. University sad student suffering from depression sitting on floor at high school. Lonely bullied teen. Stock Photo,1
495,496,img/sadness_496.jpg,Asian man stress and losing job during pandemic Covid-19 Stock Photo,1
824,825,img/sadness_825.jpg,Labrador Retriever dog lying sadly lonely on floor peeking to the side Stock Photo,1
22,23,img/joy_23.jpg,"Group of cool people, woman and man happy and excited celebrating victory expressing big success, power, energy and positive emotions. Celebrates new job joyful Stock Photo",0
214,215,img/depression_215.jpg,"Unhappy lonely depressed woman at home, she is sitting on the couch and hiding her face on a pillow, depression concept Stock Photo",1
887,888,img/sadness_888.jpg,Despondent young brunette woman feeling sad sitting on floor and leaning on knee against isolated background Stock Photo,1
765,766,img/sadness_766.jpg,Little Jewish boy draws the Star of David sign on the window. The symbol of Israel. Solidarity  Judaism sign. Religious holiday. Independence Day. The child waiting father from war. prayer child kid Stock Photo,1
1031,1032,img/joy_1032.jpg,"stylish attractive slim smiling woman on beach in summer style fashion trend outfit carefree and happy, feeling freedom, wearing yellow printed dress boho style chic and sunglasses Stock Photo",0
1530,1531,img/sadness_1531.jpg,"Little blonde girl in black sweater sitting on window sill and using smartphone. Bored child writing on phone indoors. Sad kid home alone during lockdown. Texting, chatting, reading. Stock Photo",1
236,237,img/depression_237.jpg,"Depressed sad worried young woman wear night gown sit on bedroom floor alone troubled with loneliness, upset about solitude mental problem look at window think of abortion regret bad mistake concept Stock Photo",1
182,183,img/happiness_183.jpg,"Smiling middle aged mature grey haired woman looking at camera, happy old lady in glasses posing at home indoor, positive single senior retired female sitting on sofa in living room headshot portrait Stock Photo",0
755,756,img/joy_756.jpg,Joyful african american guy holding auto key shaking fists sitting in automobile  Stock Photo,0
1439,1440,img/joy_1440.jpg,"adorable happy baby girl throwing the fallen leaves up, playing in the autumn park Stock Photo",0
1246,1247,img/sadness_1247.jpg,"Despair Concept. Portrait Of Depressed Young Arab Man Sitting On Bed At Home, Upset Middle Eastern Man Leaning Head On Hands, Having Life Problems, Feeling Heartbroken And Lonely, Copy Space Stock Photo",1
255,256,img/happiness_256.jpg,"Portrait of happy excited Asian man office worker pointing hands to empty space on isolated yellow background, Full body composition and looking at camera Stock Photo",0
672,673,img/happiness_673.jpg,happy new year 2021 with champagne over stone background Stock Photo,0
629,630,img/sadness_630.jpg,"Closeup portrait, sad, depressed, unhappy worried young woman talking on phone, sitting on bench, isolated trees background. Negative human emotions, facial expressions, feelings, reaction. Bad news. Stock Photo",1
705,706,img/depression_706.jpg,"Unhappy Asian woman sits on sofa at home feeling sad, frustrated and lonely, dealing with breakup or divorce. Depressed Korean girl thinking of relationship trouble. Mental health, depression, anxiety Stock Photo",1
1121,1122,img/sadness_1122.jpg,"Sad depressed man checking bills, anxiety about debt or bankruptcy, financial problem, bank debt or lack of money, unhappy frustrated young male sitting at work desk with laptop and calculator Stock Photo",1
1003,1004,img/depression_1004.jpg,"Stressed sad tired exhausted caucasian middle-aged mature businesswoman freelancer relaxing on the couch sofa, thinking about family marriage work problems at work office Stock Photo",1
1249,1250,img/joy_1250.jpg,"Happy young parents piggybacking son and daughter at home, smiling father and mother holding little kids on back spending time together, family having fun enjoying activity playing with children Stock Photo",0
816,817,img/depression_817.jpg,"Sad or bored african american teen girl feeling headache or sleepiness touching head, upset depressed black teenager crying alone at home, ill sick mixed race school kid suffer from bullying abuse Stock Photo",1
1340,1341,img/joy_1341.jpg,The New Joy Baluch AM Bridge - Port Augusta - Australia Stock Photo,0
77,78,img/sadness_78.jpg,Air balloon with drawn sad face on white background. Space for text Stock Photo,1
685,686,img/happiness_686.jpg,Euphoric winner watching a laptop on a desk winning at home Stock Photo,0
1504,1505,img/depression_1505.jpg,Overstrained Stock Photo,1
1259,1260,img/sadness_1260.jpg,Young couple mourns because of parting Stock Photo,1
1488,1489,img/joy_1489.jpg,Joyful man in trendy casual clothes and woman in elegant dress holding hands and looking away while walking on hill among trees in park during sunset Stock Photo,0
30,31,img/happiness_31.jpg,"Happy cheerful young woman wearing her red hair in bun rejoicing at positive news or birthday gift, looking at camera with joyful and charming smile. Ginger student girl relaxing indoors after college Stock Photo",0
1420,1421,img/joy_1421.jpg,confident young doctor with a stethoscope. isolated on a white Stock Photo,0
420,421,img/happiness_421.jpg,Happy family father of mother and child son  on nature at sunset Stock Photo,0
1177,1178,img/sadness_1178.jpg,"Hispanic man standing over isolated white background depressed and worry for distress, crying angry and afraid. sad expression.  Stock Photo",1
6,7,img/sadness_7.jpg,Sad woman sitting on a sofa in the living room Stock Photo,1
1210,1211,img/depression_1211.jpg,"Depressed sad woman holding head in hands sitting on armchair at home, harassment abuse teenage victim feeling bad, heartbroken upset girl crying having mental problem or dangerous drug addiction Stock Photo",1
1193,1194,img/depression_1194.jpg,"Traumatised depressed woman crying lying on sofa suffering from physical emotions, depression break up problem, bipolar disorder loneliness, frustration anxiety. Vulnerable person feeling tired Stock Photo",1
150,151,img/happiness_151.jpg,Young couple moving in new home. Sitting and relaxing after unpacking. Searching home decorating ideas on laptop Stock Photo,0
115,116,img/depression_116.jpg,Young man having depression sitting on the bed Stock Photo,1
400,401,img/depression_401.jpg,"Portrait of an Asian female doctor encouraging patients from early stage cancer, concept of stress, depression, anxiety. Stock Photo",1
1174,1175,img/joy_1175.jpg,Female hands heart shape on nature bokeh sun light flare and blur leaf abstract background. Copy space of happy love and freedom concept. Vintage tone filter color style. Stock Photo,0
1349,1350,img/joy_1350.jpg,Mid adult man relaxing on sofa and showing new app to african american wife on cellphone. Middle eastern man and woman sitting on couch at home and using mobile phone to do a video call with family. Stock Photo,0
879,880,img/sadness_880.jpg,Unhappy Asian Schoolgirl Thinking Having Problem With Education Sitting While Her Diverse Classmates Learning Lesson In Modern Classroom At School. Educational Issues Concept. Selective Focus Stock Photo,1
829,830,img/sadness_830.jpg,Depressed man sitting on the sofa and holding his forehead Stock Photo,1
585,586,img/joy_586.jpg,"Towards adventure! Young woman is resting and enjoying the trip in the car.  Lifestyle, travel, tourism, nature, active life. Stock Photo",0
1021,1022,img/sadness_1022.jpg,Mother consoling hurt child. Parent embracing little boy. Love family lifestyle caressing toddler kid Stock Photo,1
1140,1141,img/depression_1141.jpg,Depressed young Asian woman sitting in bed cannot sleep from insomnia Stock Photo,1
1524,1525,img/sadness_1525.jpg,Close up image of sad chihuahua dog sitting by swimming pool and crying. Stock Photo,1
485,486,img/joy_486.jpg,"Close up image of smiling woman in swimwear on the beach making a heart shape with hands - Pretty joyful woman laughing at camera outside - Healthy lifestyle, self love and body care concept Stock Photo",0
181,182,img/sadness_182.jpg,Asian young man feel angry girlfriend having conflict domestic problem. New marriage man and woman feel heartbroken for quarrel conflict while sit on bed in bedroom. Family problem-separation concept. Stock Photo,1
417,418,img/happiness_418.jpg,Portrait of beautiful happy black woman standing with arms crossed Stock Photo,0
1482,1483,img/joy_1483.jpg,Woman traveling by boat at sunset among the islands. Stock Photo,0
529,530,img/joy_530.jpg,Alaskan malamut dog playing with owner girl and standing on its hind legs in the sunny field nature Stock Photo,0
365,366,img/joy_366.jpg,"Joyful girl smiles charmingly and extends her hands to the camera, while her mother standing behind. Happy beautiful woman in hat spending time with excited daughter and having fun outside on weekend. Stock Photo",0
214,215,img/sadness_215.jpg,"Unhappy depressed teenage girl wearing sweatshirt sitting on bed alone, feeling lonely and misunderstood, stressed sad teenager thinking about troubles, hiding face, child and psychological problem Stock Photo",1
1433,1434,img/joy_1434.jpg,"A loving, handsome senior couple on a black background. Stock Photo",0
994,995,img/joy_995.jpg,Healthy woman celebrating during a beautiful sunset. Happy and Free. Stock Photo,0
114,115,img/joy_115.jpg,Full size profile photo of funky young brunette lady jump hold telephone wear jacket jeans sneakers isolated on violet background Stock Photo,0
1239,1240,img/joy_1240.jpg,"Young hispanic man holding drone doing ok sign with fingers, smiling friendly gesturing excellent symbol  Stock Photo",0
277,278,img/joy_278.jpg,"Cute little son telling secret to cheerful Indian mom, whispering in ear. Happy loving mother and kid enjoying being friendship, trust, spending leisure time together, having fun, talking at home Stock Photo",0
1038,1039,img/sadness_1039.jpg,Sad woman in the room Stock Photo,1
1523,1524,img/sadness_1524.jpg,"Upset arabian or indian man, tired, overworked working in a laptop, looks sadly at the screen, is stressed because of a work not done on time, an unsuccessful project, a startup, needs a vacation Stock Photo",1
1462,1463,img/sadness_1463.jpg,children's hands on the misted window Stock Photo,1
1478,1479,img/sadness_1479.jpg,Different emotions collage. Set of beautiful african-american girl emotional portraits. Positive and negative female feelings. Young woman grimacing on camera Stock Photo,1
1480,1481,img/sadness_1481.jpg,"Upset lonely senior lady looking out of window with despair, frustration, going through depression, apathy, mental disorder, thinking over health problems, worried about memory loss, dementia Stock Photo",1
959,960,img/depression_960.jpg,Toned Photo of Sad Teenager sit on the Street Stock Photo,1
932,933,img/sadness_933.jpg,"Portrait of upset little girl wearing white T-shirt expressing negative emotions and sorrow, has bad mood, being sad and unhappy. Indoor studio shot isolated on pink background. Stock Photo",1
57,58,img/sadness_58.jpg,"Unhappy young african american girl sit on sofa at home and looking at window, thinking about problem and trouble, suffering from depression or loneliness, mental illness, makes difficult decisions Stock Photo",1
573,574,img/sadness_574.jpg,"Portrait of sad and bored bearded man in gray t-shirt, leaning on palm and looking reluctant, standing over white background Stock Photo",1
752,753,img/depression_753.jpg,Young woman suffering from postnatal depression at home Stock Photo,1
384,385,img/depression_385.jpg,"A red-haired boy, a teenager of twelve, with an anxious expression on his face, sits on the ladders at the entrance of a residential building. Children's fear and anxiety, family social problems. Stock Photo",1
854,855,img/joy_855.jpg,"Soccer Football Championship Final Match: White Team Players Happy and Celebrate Victory, Hug after Winning Major League Sport Event. Television Broadcast Channel Concept. Stock Photo",0
454,455,img/sadness_455.jpg,Young Brazilian man using mobile phone isolated on blue background with tired and sick expression Stock Photo,1
1308,1309,img/joy_1309.jpg,Middle age latin man wearing casual clothes celebrating surprised and amazed for success with arms raised and eyes closed  Stock Photo,0
709,710,img/sadness_710.jpg,Asian girl with sad emotion on cyan color background Stock Photo,1
1070,1071,img/joy_1071.jpg,Portrait photo of young beautiful Asian woman feeling happy or surprise shock and holding smart phone with black empty screen on white background can use for advertising or product presenting concept. Stock Photo,0
477,478,img/depression_478.jpg,Overworked. Tired young indian lady sit at home desk crowded with books hide face in palms feeling headache migraine. Exhausted female student feeling bad losing concentration unable to learn study Stock Photo,1
397,398,img/depression_398.jpg,Mid forties depressed man in bed at home Stock Photo,1
1113,1114,img/joy_1114.jpg,"Back up view of a young cheerful girl looking at the sunrise. Female model posing alone in middle of sunflower field. Harvest time. The concept of freedom, motivation and joy Stock Photo",0
846,847,img/joy_847.jpg,Joyful young stylish female millennial with wavy blond hair in trendy outfit and sunglasses yelling happily and looking at camera while pointing on smartphone on city street Stock Photo,0
178,179,img/sadness_179.jpg,Little boy sitting alone on floor after suffering an act of bullying while children run in the background. Sad young schoolboy sitting on corridor with hands on knees and head between his legs. Stock Photo,1
703,704,img/happiness_704.jpg,Happy girl holding plate of fresh pancakes with berries in kitchen at home Stock Photo,0
889,890,img/sadness_890.jpg,"Sad confused millennial african american curly woman in casual show hand stop sign, isolated on pink background, studio, panorama. Emotions, disgust, rejection, fight with harassment, discrimination Stock Photo",1
516,517,img/depression_517.jpg,"Head shot close up sad young indian woman thinking of problems, looking away. Unhappy millennial hindu girl student suffering from personal professional troubles, feeling depressed at home. Stock Photo",1
760,761,img/depression_761.jpg,"Depressed sad woman sitting on ground, female in depression sadness. Stock Photo",1
1475,1476,img/joy_1476.jpg,Children running with kite Stock Photo,0
635,636,img/sadness_636.jpg,A hungry dog is lying next to an empty bowl. Sad black dog with an empty bowl. Dog with sad eyes waiting for feeding. Old mongrel dog lying near empty bowl in white background. Stock Photo,1
1393,1394,img/depression_1394.jpg,"A young woman who has been a victim of human trafficking Must be in a state of fear, depression, anxiety, homesickness, family Stock Photo",1
340,341,img/depression_341.jpg,"Stressed tired woman taking vitamins, painkillers, antidepressants, pills, meds against headache, insomnia, nervous disorder, anxiety. Patient with medication fighting against flu infection, migraine Stock Photo",1
50,51,img/sadness_51.jpg,"Put a sad pessimistic face on, sadness and depressive emotions concept, man holding picture frame with smiley emoticon printed. Stock Photo",1
1131,1132,img/joy_1132.jpg,young woman Jumping  at mountain view  for sun light Stock Photo,0
373,374,img/joy_374.jpg,Full length photo of sweet funky lady wear striped t-shirt jumping high screaming toa empty space isolated turquoise color background Stock Photo,0
750,751,img/sadness_751.jpg,"Depressed asian woman sitting in the dark room hand in head and talking on phone feeling depressed, lonely, dramatic and sad. Stock Photo",1
364,365,img/depression_365.jpg,"Winter depression because of coronavirus confinement. Sad Asian woman alone during city lockdown wearing face mask indoors at home covid. Anxiety, stress, mental health issues. Stock Photo",1
1332,1333,img/depression_1333.jpg,Upset teenage boy with laptop indoors. Cyber bullying Stock Photo,1
209,210,img/sadness_210.jpg,Elderly woman with memory problem spending time in nursing home Stock Photo,1
1085,1086,img/sadness_1086.jpg,Multiple portraits of the same woman doing diferent expressions Stock Photo,1
501,502,img/happiness_502.jpg,"Confident smiling indian young woman student wear blue jeans shirts looking at camera pointing at copy space isolated on grey studio background, happy lady professional showing aside portrait, banner Stock Photo",0
1054,1055,img/depression_1055.jpg,Close-up of young businesswoman in deep thought Stock Photo,1
1141,1142,img/joy_1142.jpg,Full length profile shot of a little girl running towards an elderly man with open arms isolated on white background Stock Photo,0
438,439,img/sadness_439.jpg,"Thoughtful bored older 70s woman looking at window, feeling depressed, frustrated, lonely, suffering form memory loss, dementia, Alzheimer disease, mental disorder. Old age problems concept Stock Photo",1
731,732,img/happiness_732.jpg,Successful company with happy workers Stock Photo,0
290,291,img/sadness_291.jpg,A young Golden Retriever Portrait isolated on white Stock Photo,1
1496,1497,img/sadness_1497.jpg,"Young Asia female and male barista waiter overwhelmed by finance problems behind bar counter at cafe restaurant. Owner small business, bar closed due to COVID-19 or Coronavirus outbreak lockdown. Stock Photo",1
287,288,img/depression_288.jpg,"Sad depressed anxious young man wearing N95 protective medical mask looking through window,Coronavirus COVID-19 pandemic,self isolation quarantine,social physical distance,stay at home safe,hope faith Stock Photo",1
1348,1349,img/depression_1349.jpg,Disappointed Asian man Stock Photo,1
270,271,img/joy_271.jpg,Funny surprised little girl lying in the chaos of toys. Kid's face surrounded by building blocks. Stock Photo,0
310,311,img/sadness_311.jpg,"Depression, anxiety, mental health, burnout sad man, thinking and depressed insomnia night. Anxious man stressed, sitting in the bedroom thinking of memories and ideas about the future Stock Photo",1
575,576,img/joy_576.jpg,Joyful happy young redhead woman wearing a warm winter scarf looking up into the air with a beaming smile as she strolls on a sandy beach in the dunes Stock Photo,0
605,606,img/depression_606.jpg,"Sleepless mature woman suffering from insomnia close up, lying in bed, older female covering eyes with hands, trying to sleep, nightmares or depression, feeling headache or migraine Stock Photo",1
368,369,img/joy_369.jpg,"Overjoyed millennial man and woman triumph win online lottery on laptop. Happy excited young Caucasian couple feel euphoric with good email, get amazing sale offer or discount deal on computer. Stock Photo",0
41,42,img/sadness_42.jpg,"Young boy sitting alone with sad feeling at school. Depressed african child abandoned in a corridor and leaning against brick wall. Bullying, discrimination and racism concept with copy space. Stock Photo",1
1500,1501,img/joy_1501.jpg,Full body photo of charming cheerful positive young man hold hands pockets isolated on beige color background Stock Photo,0
24,25,img/depression_25.jpg,Teenager with depression sitting alone in dark room Stock Photo,1
614,615,img/happiness_615.jpg,Studio shot of Beautiful Asian woman holding smartphone mockup of blank screen and smiling on blue background. Stock Photo,0
600,601,img/happiness_601.jpg,Happy young  family shaping heart and love with hands Stock Photo,0
67,68,img/sadness_68.jpg,"Lonely sad teenager student cry and hug her knees sitting in the dark corner ,Sad woman Unhappy and stressed student on the campus ,Family problems and education concept Stock Photo",1
1140,1141,img/sadness_1141.jpg,Dissatisfied girl using smartphone indoors Stock Photo,1
1344,1345,img/sadness_1345.jpg,Male doctor sitting sad and feeling stressed I was disappointed with the operation in the operating room at the hospital. Stock Photo,1
651,652,img/happiness_652.jpg,Smiling asian woman white shirt on yellow background jumping with smartphone on hand Stock Photo,0
915,916,img/joy_916.jpg,Full body of joyful little black child with Afro hair in stylish clothes laughing and jumping while trying to catch colorful confetti on birthday against yellow background Stock Photo,0
481,482,img/joy_482.jpg,Full length body size view of attractive cheerful grey-haired man dancing having fun isolated over bright blue color background Stock Photo,0
1245,1246,img/joy_1246.jpg,"Handsome older man smiling staring at camera feels happy, close up face view. Senior advertise professional dental clinic, teeth repair and check up services, medical insurance cover for elder concept Stock Photo",0
971,972,img/depression_972.jpg,Portrait of depressed man on black background Stock Photo,1
828,829,img/depression_829.jpg,Troubled young woman. Stock Photo,1
662,663,img/depression_663.jpg,"Depression, social isolation, loneliness, mental health and discrimination concept. Sad, lonely, depressed and unhappy man. Hooded person sitting in dark alley. Stock Photo",1
675,676,img/sadness_676.jpg,"Puppy in dog bed on colored background. Cute puppy dog taking a break with tired, sad or bored expression. Bedtime for the 9 week old blue heeler puppy or Australian cattle dog. Selective focus. Stock Photo",1
415,416,img/happiness_416.jpg,Happy and excited young woman using mobile phone standing over isolated on white background and copy space Young girl using smartphone for shopping online chat and texting message She get surprised Stock Photo,0
90,91,img/joy_91.jpg,Cute child with sunflower in summer field Stock Photo,0
1265,1266,img/joy_1266.jpg,Happy screaming joyful young boy in orange sunglasses lay in hammock close portrait turning head up Stock Photo,0
689,690,img/joy_690.jpg,Photo of funny lady indicate finger poster empty space wear glasses khaki shirt isolated beige color background Stock Photo,0
1184,1185,img/sadness_1185.jpg,Portrait of sad man facing depression Stock Photo,1
29,30,img/depression_30.jpg,"Sad thoughtful teen girl sits on chair feels depressed, offended or lonely, upset young woman suffers from abuse, harassment or heartbreak, grieving lady or violence victim has psychological problem Stock Photo",1
749,750,img/happiness_750.jpg,Little girl running on meadow with sunset Stock Photo,0
658,659,img/sadness_659.jpg,"Asian muslim mother wearing hijab calming her sad and crying daughter, single mom and baby girl together Stock Photo",1
486,487,img/happiness_487.jpg,"Beauty Girl Outdoors enjoying nature. Beautiful Teenage Model girl in white dress jumping on summer Field with blooming wild flowers, Sun Light. Free Happy Woman. Toned in warm colors Stock Photo",0
1211,1212,img/joy_1212.jpg,"May 4, 2021. New York. Kinder joy chocolate eggs with toy surprise inside. Editorial Stock Photo",0
1220,1221,img/sadness_1221.jpg,"Smile face and cart icon on wood cube. Optimistic person or people feeling inside and service rating when shopping, satisfaction concept in business. Stock Photo",1
1512,1513,img/sadness_1513.jpg,"Pretty Down syndrome girl feels bored everything around her, sitting alone on the sofa with sad face unhappily. Portrait sad down syndrome girl standing in front of the camera with a sad face. Stock Photo",1
1383,1384,img/joy_1384.jpg,"Portrait of surprised astonished little girl wearing white T-shirt looking at camera with open mouth and big eyes, sees something shocked. Indoor studio shot isolated on pink background. Stock Photo",0
52,53,img/joy_53.jpg,"Freedom wellness well-being happiness concept. Happy carefree Asian woman feeling blissful jumping of joy on peaceful beach at sunset. Serenity, relaxation, mindfulness, stress free concepts. Stock Photo",0
584,585,img/sadness_585.jpg,drawing of sad face on paper Stock Photo,1
1106,1107,img/depression_1107.jpg,"Man with head in his hands, sitting on a bench in city park. White brick wall and red brick pavers on ground. Depression, anxiety, sadness, loneliness, worry. Caucasian. Copy space. Stock Photo",1
1262,1263,img/depression_1263.jpg,Asian women opened eyes lying on the bed have an insomnia problems. Stock Photo,1
379,380,img/sadness_380.jpg,Rear view of senior man sitting on armchair and looking through the window. Lonely old man sitting at home near window during covid19 outbreak. Thoughtful retired man abandoned at nursing home. Stock Photo,1
9,10,img/happiness_10.jpg,Image of young beautiful joyful woman smiling while working with laptop in office Stock Photo,0
1356,1357,img/sadness_1357.jpg,Sad man facing depression sleeping in bed Stock Photo,1
726,727,img/happiness_727.jpg,Happy Young Woman Jumping over blue sky. Beauty Girl Having Fun Outdoor. Freedom Concept. Nature. Green Field Stock Photo,0
916,917,img/depression_917.jpg,Lonely Girl due to self distancing at home during Corona virus. Quarantine from Covid-19 World Pandemic. Anxiety child looking worried through window glass waving   Stock Photo,1
1176,1177,img/sadness_1177.jpg,"sad woman hug her knee and cry, Asian woman in light blue shirt and jeans sitting against a wall and listening to music Stock Photo",1
1132,1133,img/joy_1133.jpg,Cheerful smiling little boy with big backpack jumping and having fun against blue wall. Looking at camera. School concept. Back to School Stock Photo,0
489,490,img/depression_490.jpg,Stressed and depressed woman. Stock Photo,1
486,487,img/depression_487.jpg,The desperate anxiety Stock Photo,1
1247,1248,img/sadness_1248.jpg,Thoughtful old woman in her home or nursing home. Health services for the elderly. Portrait of elderly woman looking at camera while sitting on sofa in living room. Stock Photo,1
105,106,img/depression_106.jpg,"sad woman sitting in room , lonely woman ,heartbroken,thinking about love
 Stock Photo",1
1067,1068,img/sadness_1068.jpg,Portrait of sad man facing depression Stock Photo,1
470,471,img/depression_471.jpg,Caucasian nervous woman sitting at the couch in home Stock Photo,1
511,512,img/sadness_512.jpg,"Upset depressed melancholy sad crying woman in protective face mask with tears eyes during serious illness, coronavirus outbreak and flu covid-19 epidemic. Health problems difficulties Stock Photo",1
295,296,img/depression_296.jpg,"Young woman suffering from severe depression/anxiety/sadness, crying, tears coming from her eyes  Stock Photo",1
126,127,img/happiness_127.jpg,concept of family. father and child daughter outdoors in summer Stock Photo,0
555,556,img/sadness_556.jpg,"Beautiful thai woman very sad from unrequited love,rethink,think over,vintage style,dark tone,broken heart,asian girl Stock Photo",1
187,188,img/sadness_188.jpg,Sad Child Stock Photo,1
1420,1421,img/sadness_1421.jpg,A young Golden Retriever Portrait isolated on white Stock Photo,1
780,781,img/sadness_781.jpg,Asian young woman in the room Stock Photo,1
1473,1474,img/joy_1474.jpg,"Portrait shot of happy optimistic Asian woman, successful, attractive Asian woman with big smiling and confident, Unaware scene of happy emotion of young healthy woman in natural lifestyle in the park Stock Photo",0
1043,1044,img/joy_1044.jpg,"Successful Asian businessman, in a black business suit, works on a laptop, relaxes in a restaurant or hotel, and in a stylish office explains a new business strategy via video link Stock Photo",0
117,118,img/joy_118.jpg,Young woman raising her arms up against the sunset feeling free.  Happiness and joy concept.  Stock Photo,0
1533,1534,img/joy_1534.jpg,Epipremnum pinnatum n joy in a blue pot hang up in a macrame  Stock Photo,0
1146,1147,img/joy_1147.jpg,"Photo of concept of financial pyramid in form of paper cut joyful men, khaki background. Business strategy, corporate relationship, crowd of people. Society, communication and teamwork. Stock Photo",0
944,945,img/sadness_945.jpg,Portrait of sad man facing depression Stock Photo,1
711,712,img/happiness_712.jpg,"Happy senior adult mature classy couple hugging, bonding, thinking of good future. Carefree cheerful mid age old husband embracing wife looking away dreaming, enjoying wellbeing and love in new house. Stock Photo",0
1307,1308,img/joy_1308.jpg,Full length body size photo side profile of man mixed-race expressing positive emotions wearing sneakers white trousers pants running jumping to discounts isolated vivid blue color background Stock Photo,0
1500,1501,img/sadness_1501.jpg,Psychologists are counseling sad men who are feeling tired and worried about suffering from depression. psychiatrist talking therapy stressed mental health. Mental Health concept. depression concept. Stock Photo,1
344,345,img/happiness_345.jpg,happy asian family with two children walking on pedestrian bridge in city park Stock Photo,0
270,271,img/sadness_271.jpg,In desperate need. Close up of poor sad depressed young woman  begging for help and going to cry while standing isolate on black background Stock Photo,1
508,509,img/joy_509.jpg,"London, United Kingdom - September 29, 2022: Joy Gharoro-Akpojotor attends the BFI London Film Festival Luminous Gala in London, England. Editorial Stock Photo",0
1217,1218,img/depression_1218.jpg,Portrait of a lonely with worried look elderly woman. Stock Photo,1
329,330,img/joy_330.jpg,Happy girl becomes one with nature. enjoy freedom concept. Stock Photo,0
953,954,img/depression_954.jpg,"beauty image, Asian woman looking in the mirror Stock Photo",1
1035,1036,img/joy_1036.jpg,Joyful young female model with long brown hair in casual shirt smiling widely and pointing aside against bright yellow background Stock Photo,0
252,253,img/happiness_253.jpg,Female Patient Being Reassured By Doctor In Hospital Room Stock Photo,0
1162,1163,img/sadness_1163.jpg,"Portrait of adorable little boy sitting on the windowsill and crying. Upset child covering his face at home. Barefoot kid hiding behind palms of his hands. Close up, copy space, background. Stock Photo",1
748,749,img/happiness_749.jpg,Image of beautiful young pretty woman posing isolated over purple background wall over konfetti. Stock Photo,0
1215,1216,img/sadness_1216.jpg,"Upset middle-aged couple is arguing at home, frustrated blonde woman covered face with palms and crying, sadness grey-haired mature man on background. Spouses have difficulties, relationship crisis Stock Photo",1
326,327,img/joy_327.jpg,Profile side view portrait of attractive cheerful girl demonstrating copy space ad new isolated over bright blue color background Stock Photo,0
1201,1202,img/depression_1202.jpg,Disappointed Asian man Stock Photo,1
399,400,img/depression_400.jpg,Sad lonely little girl crying while sitting on the floor in  dark room with an attitude of sadness.Concept of depression or domestic violence child Stock Photo,1
1367,1368,img/sadness_1368.jpg,Sad pregnant woman lying on sofa at home Stock Photo,1
1473,1474,img/depression_1474.jpg,"Assortment of healthy feel good food, superfood ingredients for stress, anxiety, chronic fatigue, depression relieving, reducing, for relaxation on a kitchen table. Top view flat lay background Stock Photo",1
363,364,img/depression_364.jpg,Caregiver psychologist console Asian senior people for mental health Stock Photo,1
